epoch,train_loss,val_loss
1,93.05344034830729,93.50909309387207
2,52.4754732131958,52.80844917297363
3,27.147890663146974,27.163406944274904
4,23.249774742126466,23.258321380615236
5,17.87103780110677,17.877615928649902
6,12.921099090576172,12.902294301986695
7,11.572598028182984,11.55683856010437
8,10.628669993082683,10.615180206298827
9,9.709123214085897,9.700957345962525
10,9.073074992497762,9.0679603099823
11,8.450012365976969,8.448973608016967
12,7.970328466097514,7.9730881452560425
13,7.4810312509536745,7.4852965593338014
14,7.2617544253667194,7.270305418968201
15,6.833222595850627,6.841172814369202
16,6.537256662050883,6.548355317115783
17,6.255843265851339,6.265099763870239
18,6.002174719174703,6.0172014236450195
19,5.65634335676829,5.667013716697693
20,5.425721653302511,5.4383728981018065
21,5.129096221923828,5.140622091293335
22,4.930019569396973,4.942650580406189
23,4.704264148076375,4.711942744255066
24,4.472961099942525,4.478342914581299
25,4.332962020238241,4.3399381875991825
26,4.186566193898519,4.194968271255493
27,3.9863863746325174,3.9946276545524597
28,3.7499377767244977,3.760815370082855
29,3.4980135560035706,3.507850766181946
30,3.354782803853353,3.3652428865432737
31,3.3671532829602557,3.3772348403930663
32,3.230618405342102,3.239741826057434
33,3.271071720123291,3.279349684715271
34,2.9448546330134073,2.953869712352753
35,2.7882761200269064,2.7979491353034973
36,2.6956528703371685,2.704390120506287
37,2.7498454888661703,2.7576902151107787
38,2.499714469909668,2.508759331703186
39,2.4194726665814716,2.427822768688202
40,2.47811781167984,2.4854502201080324
41,2.4971040447552997,2.504356122016907
42,2.3641345500946045,2.36967009305954
43,2.442871312300364,2.4479737520217895
44,2.313564976056417,2.318796706199646
45,2.217320422331492,2.222540020942688
46,2.2320425550142926,2.236628305912018
47,2.0232708553473153,2.027490222454071
48,1.9636685311794282,1.9680954277515412
49,2.0900650600592297,2.0922324299812316
50,2.0421643475691478,2.0452651143074037
51,1.9764316956202188,1.979442286491394
52,1.8935557186603547,1.8976444721221923
53,1.804295539855957,1.8084194839000702
54,1.755017985900243,1.7592936336994172
55,1.7740701337655385,1.7776139676570892
56,1.782642416159312,1.7874749064445496
57,1.6878891011079153,1.6917609572410583
58,1.6531413873036702,1.657499945163727
59,1.5600241521994274,1.563509714603424
60,1.5014188448588053,1.5046237349510192
61,1.4628601829210917,1.4663690507411957
62,1.5449584444363913,1.5489769339561463
63,1.5724033455053965,1.5759892761707306
64,1.4132079044977823,1.4169789671897888
65,1.399519145488739,1.4034528851509094
66,1.472497103611628,1.4764405727386474
67,1.422043655316035,1.4255785703659059
68,1.37623992562294,1.3794687151908875
69,1.3530246873696645,1.3560318231582642
70,1.3251070121924082,1.3297124266624452
71,1.2726099014282226,1.2765340507030487
72,1.2877639373143515,1.293269580602646
73,1.237755799293518,1.2429239094257354
74,1.204203434785207,1.2097650289535522
75,1.2696960429350534,1.2760848701000214
76,1.2180322666962942,1.2245246708393096
77,1.1783566772937775,1.1834973633289336
78,1.247861421108246,1.2537714779376983
79,1.1822835644086203,1.1879356265068055
80,1.2241821765899659,1.2294542253017426
81,1.1841756661732992,1.1884155690670013
82,1.1999652286370595,1.2043684363365172
83,1.1404471715291342,1.1452464520931245
84,1.138670027256012,1.1439193904399871
85,1.1587242801984152,1.1627756118774415
86,1.1185060421625772,1.1235711336135865
87,1.1472398797671,1.1502098798751832
88,1.0662108997503916,1.0694932103157044
89,1.0729234139124553,1.0754000306129456
90,1.0300677607456843,1.034615883231163
91,0.9729305694500605,0.9793367147445678
92,0.9984129379192989,1.0043996512889861
93,0.9244452178478241,0.9302758187055588
94,0.9711469570795696,0.9776912719011307
95,0.9872252106666565,0.9934594333171844
96,0.9187260369459788,0.9249530822038651
97,0.9145872672398885,0.920212060213089
98,0.9283516089121501,0.9335302233695983
99,0.9330213298400243,0.93828786611557
100,0.9209487448136012,0.9263302475214005
101,0.9017855197191238,0.906562352180481
102,0.8688590973615646,0.8731624186038971
103,0.9291065742572149,0.9337732195854187
104,0.8855731070041657,0.8893032461404801
105,0.8279133955637614,0.8322019040584564
106,0.8762648284435273,0.879949477314949
107,0.9006647268931071,0.9047528088092804
108,0.9128347426652909,0.9172526895999908
109,0.8877005457878113,0.8916771531105041
110,0.8497605631748836,0.8554049074649811
111,0.8875775198141734,0.8932775735855103
112,0.7994697441657385,0.8048937320709229
113,0.8072436332702637,0.8116616815328598
114,0.8871382415294647,0.891342282295227
115,0.76836698949337,0.7730450093746185
116,0.8341068694988887,0.8401259273290634
117,0.8475342104832332,0.8516257375478744
118,0.8265413592259089,0.8313324153423309
119,0.7863668670256933,0.7901872277259827
120,0.7288042863210042,0.7333543628454209
121,0.7979178716739018,0.8030066013336181
122,0.8437552779912949,0.8483891725540161
123,0.8164634436368943,0.8204621195793151
124,0.8435792068640391,0.8484628170728683
125,0.7553689320882161,0.7596523821353912
126,0.8080614566802978,0.8124778389930725
127,0.8093303511540095,0.8133099108934403
128,0.7738989253838857,0.7779800653457641
129,0.8226261049509048,0.8264872074127197
130,0.7239154865344365,0.7275174796581269
131,0.7452892074982326,0.7491853952407836
132,0.7348086476325989,0.7387520641088485
133,0.7169214457273483,0.7216737031936645
134,0.7888946255048116,0.7933151155710221
135,0.8293977111577988,0.834196001291275
136,0.7761497596899668,0.7802696585655212
137,0.7134727070728938,0.7181084871292114
138,0.7925590217113495,0.7976460784673691
139,0.814846928914388,0.8188879698514938
140,0.7030092954635621,0.7064454287290574
141,0.73616637190183,0.7406322717666626
142,0.7552553325891495,0.7601824074983596
143,0.8201646983623505,0.8248812854290009
144,0.6612065523862839,0.6654035151004791
145,0.7054327627023061,0.7087830036878586
146,0.7131402879953385,0.7159388363361359
147,0.6943970064322154,0.6978989571332932
148,0.7648703505595525,0.7681732714176178
149,0.8131629814704259,0.8162344545125961
150,0.7306535879770915,0.7348056524991989
151,0.7171298742294312,0.7209157407283783
152,0.7349962641795477,0.7391119629144669
153,0.7013566205898921,0.7058257818222046
154,0.6392357895771662,0.6429720103740693
155,0.7137021710475285,0.7180653125047683
156,0.7071961313486099,0.7108549922704697
157,0.6445111761490504,0.6470540761947632
158,0.6936290035645167,0.6973961591720581
159,0.6802771160999934,0.6831821322441101
160,0.678426272670428,0.6810071587562561
161,0.7141236195961634,0.7172451943159104
162,0.6424431989590327,0.6462727010250091
163,0.6812529613574346,0.6848921716213227
164,0.6582161039113998,0.6621756255626678
165,0.629260171453158,0.6333798885345459
166,0.6058952917655309,0.6094789803028107
167,0.6537006984154383,0.6567001283168793
168,0.6824409713347753,0.6851310312747956
169,0.6230036189158757,0.6257510215044022
170,0.6899471988280614,0.6923015207052231
171,0.6994884649912516,0.7026100814342499
172,0.7109138945738475,0.7136237233877182
173,0.7042207419872284,0.7063207060098649
174,0.7317288915316263,0.7338548243045807
175,0.630343672633171,0.6338398605585098
176,0.6303273975849152,0.6337997347116471
177,0.6688145220279693,0.6726770609617233
178,0.5753474205732345,0.5791067600250244
179,0.6418687681357066,0.6443187654018402
180,0.6593488881985347,0.6616805344820023
181,0.6480565418799719,0.6508524626493454
182,0.6475342641274134,0.6496511936187744
183,0.7683372388283412,0.7707509666681289
184,0.8070640802383423,0.8091705650091171
185,0.7668116788069407,0.7692655593156814
186,0.6599557012319565,0.6618595719337463
187,0.5739486296971639,0.5760915905237198
188,0.5385356744130453,0.540510180592537
189,0.5870097736517589,0.5889579027891159
190,0.4937642966707548,0.49590521305799484
191,0.5729767998059591,0.5751218676567078
192,0.539552049835523,0.5417323559522629
193,0.5511007259289423,0.5526526689529419
194,0.5681334257125854,0.5704322904348373
195,0.5625993877649307,0.5647685825824738
196,0.5926153888305028,0.5942116528749466
197,0.629725839694341,0.6315859287977219
198,0.5440700064102809,0.546045008301735
199,0.5393155386050542,0.5408672899007797
200,0.5423666367928187,0.5445061951875687
201,0.48542581796646117,0.48734346181154253
202,0.5446938852469126,0.5465336948633194
203,0.5238244930903116,0.5250756442546844
204,0.5850460549195607,0.5867753773927689
205,0.5633669604857763,0.5646200120449066
206,0.5884565800428391,0.5894701689481735
207,0.5090966120362281,0.5101848900318146
208,0.5231945892175038,0.5247657209634781
209,0.48322052558263145,0.4848505675792694
210,0.4950164337952932,0.49607067108154296
211,0.5431067466735839,0.5440535932779312
212,0.6162929127613703,0.6181635856628418
213,0.5017142136891682,0.5026868164539338
214,0.48861695180336634,0.49004446864128115
215,0.5101349875330925,0.5116255357861519
216,0.5212204655011495,0.5229172021150589
217,0.5166141048073769,0.5181130796670914
218,0.5735528737306594,0.5747401744127274
219,0.5211626529693604,0.5220555990934372
220,0.5232644299666087,0.5239620238542557
221,0.5665744403998058,0.5680731326341629
222,0.5627938419580459,0.563717046380043
223,0.49200688501199086,0.49273567497730253
224,0.4835483585794767,0.4847643733024597
225,0.5414210508267084,0.5423260241746902
226,0.507654548684756,0.5087540924549103
227,0.5493261228005092,0.5509574741125107
228,0.4564591442545255,0.4567095100879669
229,0.5051154623428981,0.5060768008232117
230,0.4456067105134328,0.4463979333639145
231,0.46489565819501877,0.4655495762825012
232,0.47407285620768863,0.47493676245212557
233,0.5022143468260765,0.5032434359192848
234,0.47680239379405975,0.4772874414920807
235,0.5861203283071518,0.587168163061142
236,0.4719659169514974,0.47254357784986495
237,0.4994421770175298,0.5007280752062797
238,0.513802086810271,0.515089538693428
239,0.47811164359251657,0.47978064864873887
240,0.4468567296862602,0.44753580540418625
241,0.47771151065826417,0.4785590350627899
242,0.44938639998435975,0.45036678314208983
243,0.5287427753210068,0.5296559497714043
244,0.5017510682344437,0.5019672647118568
245,0.46522687176863353,0.46589986979961395
246,0.5661003688971201,0.5672951459884643
247,0.47020878791809084,0.4710406243801117
248,0.41510713001092275,0.41588344871997834
249,0.5067648882667224,0.5077404350042343
250,0.46052268942197166,0.46157855093479155
251,0.5219734008113543,0.522858738899231
252,0.5201309998830159,0.5213818937540055
253,0.5117359975973765,0.5126618012785912
254,0.4427047128478686,0.44364464432001116
255,0.45572893023490907,0.4566537067294121
256,0.43602997114260994,0.4367071360349655
257,0.4314659630258878,0.43226502984762194
258,0.4844570805629094,0.4854432478547096
259,0.5338582714398702,0.5350486099720001
260,0.5230511004726092,0.5240551352500915
261,0.4610629598299662,0.46184906363487244
262,0.471839236219724,0.47253107726573945
263,0.5080330416560173,0.5090242460370064
264,0.44743481526772183,0.4481227770447731
265,0.4995502014954885,0.5009793251752853
266,0.4241379534204801,0.42454617768526076
267,0.3905666823188464,0.3915664583444595
268,0.42101242144902545,0.42210905998945236
269,0.5486595630645752,0.5494291663169861
270,0.4017674843470255,0.40232999324798585
271,0.49392592360575993,0.49502954185009
272,0.43885449270407356,0.43931625634431837
273,0.4330857480565707,0.43345571458339693
274,0.4379281515876452,0.438599993288517
275,0.38700807342926663,0.38763839900493624
276,0.4253454978267352,0.4261317864060402
277,0.4434453874826431,0.4441853240132332
278,0.4207809259494146,0.4215124249458313
279,0.4897522101799647,0.49079530984163283
280,0.4343710824847221,0.43526976853609084
281,0.48749550779660544,0.4884738206863403
282,0.41892761091391245,0.4191451832652092
283,0.4105457271138827,0.41163168996572497
284,0.4786985869208972,0.4794722512364388
285,0.4507322862744331,0.4512890696525574
286,0.45426514744758606,0.4546458199620247
287,0.4436790148417155,0.4440544083714485
288,0.44630289475123086,0.4467751309275627
289,0.4144393096367518,0.41461662352085116
290,0.40046922365824383,0.40078167617321014
291,0.411396395166715,0.41230245381593705
292,0.4612861861785253,0.4623019859194756
293,0.4761899357040723,0.477246867120266
294,0.4327519247929255,0.4335913315415382
295,0.4667791485786438,0.46710933595895765
296,0.458489373823007,0.4590276464819908
297,0.45662128180265427,0.4568761453032494
298,0.5079323559999466,0.5087422251701355
