epoch,train_loss,val_loss
0,0.02493062822132488,0.02481118109920062
1,0.022151603411926773,0.022053799061922473
2,0.02139611534317276,0.021367977223821798
3,0.022451793315296526,0.02226814387954073
4,0.019668014755057327,0.01962215812644572
5,0.01891951881767794,0.018848309420380974
6,0.019732548510648,0.019709807413362434
7,0.019351869347325797,0.0192625454916968
8,0.018586600570208004,0.01847786705037579
9,0.018504134535309278,0.018457135524082697
10,0.01830989895524884,0.01820606381763355
11,0.018260683311640363,0.018154843795640044
12,0.019000939833480515,0.018979433395995875
13,0.018118578397597108,0.018048116671017488
14,0.01852137959774215,0.01840800438442384
15,0.017928355983795094,0.017870457667289882
16,0.01774522259348208,0.017685992385528516
17,0.016489164568096747,0.01643141212274786
18,0.016468500818996108,0.0163607347078374
19,0.016219732738742217,0.016086064618802628
20,0.015897700501343932,0.015816228375866194
21,0.015718356354071875,0.015606195137716713
22,0.016117880150918307,0.016058071795283468
23,0.015711064833123237,0.01565106832786405
24,0.01541600458890025,0.015362516921717907
25,0.015539156940560982,0.015413817350688624
26,0.015468257155155879,0.015366649563974351
27,0.015500858263067978,0.01542503018588177
28,0.01605881451409999,0.015985462351772003
29,0.015245149389169333,0.0151497747677
30,0.015259095093463354,0.015194488366346922
31,0.015351361860379014,0.015266914991530938
32,0.016064640607760035,0.015958719151595142
33,0.015373290571238613,0.015296608493931127
34,0.015243503547497676,0.015160680714360206
35,0.015147580220228217,0.015046714340426842
36,0.014149286822388725,0.014038764981213899
37,0.014504273356055879,0.014402081021993945
38,0.013821438879806374,0.01370913310154283
39,0.014108586213951155,0.014020781110363896
40,0.01356700093189138,0.013525960573631163
41,0.013853796435591842,0.013817717351611646
42,0.01358936326948072,0.013478500233266095
43,0.013539375306006211,0.013479681308657745
44,0.014652546757699262,0.01458241609170218
45,0.013763709202457055,0.013715462051726354
46,0.013659757452504709,0.013575584972476644
47,0.013694656685039809,0.013664857828583626
48,0.013644118280288725,0.013572532839540508
49,0.013483776937190366,0.013448015287952149
50,0.013749719680627943,0.013678617608627246
51,0.01359056187612247,0.013594390291959281
52,0.012585168409056982,0.01251757226032205
53,0.012121581204035708,0.01208267026217509
54,0.012407918750573541,0.012335009658223862
55,0.011925123081628892,0.011872330674956902
56,0.011931890502470196,0.011891322638935525
57,0.011703576723629278,0.011659115657635265
58,0.012002381449918904,0.011915766906968928
59,0.011914988354673067,0.011825881113330251
60,0.012130132985121842,0.01202017073169991
61,0.01203752720165115,0.011968250496029214
62,0.01180946193138055,0.011728910749213537
63,0.012017543228553404,0.01192008933830075
64,0.011962526385739329,0.011880163384122715
65,0.011922636709791792,0.011861146117774479
66,0.012008834656845284,0.011947224002578877
67,0.011682206436734364,0.01159676790505182
68,0.011666278454358447,0.011575857119454304
69,0.011886248619352167,0.011775573927161167
70,0.011264684912388717,0.011251392634335207
71,0.010724007190613822,0.010661026396105444
72,0.010453938468765167,0.010351507201290223
73,0.01041752343983632,0.010346160989491182
74,0.010434865143135783,0.01031188779997101
75,0.010396716992053552,0.010340407779336966
76,0.010216662053977537,0.010150904501238983
77,0.0102314246120397,0.010141255477492814
78,0.010005022983515906,0.00993223399403505
79,0.009995797825968232,0.00991898341907654
80,0.010651600749332283,0.010578792035767037
81,0.00995775209261216,0.009859932877732354
82,0.009727504798965432,0.009682354116104398
83,0.009780452297698744,0.009703330089207157
84,0.01052354289164335,0.010391625168293103
85,0.009801012572143372,0.009746181678857829
86,0.009704846689086116,0.009601190877331828
87,0.009531311936039856,0.00946921768825414
88,0.009424632012948374,0.009318701434979449
89,0.009100292402227933,0.00900153497415231
90,0.008970983444438753,0.008898851368576289
91,0.008968285611800336,0.008897626909588143
92,0.009022813666352643,0.008916781341931346
93,0.008824478103470514,0.00875768443772031
94,0.009060729792147079,0.008983531377757753
95,0.008968506802011203,0.008883173637984873
96,0.00884297912669111,0.008796738037654723
97,0.009470179998714351,0.009330509360203723
98,0.009448994405325357,0.009471156562613759
99,0.009284910653475042,0.009260417480712931
